time,"[Clarity]Air Temp. in Vehicle (℃)","[Clarity]Air Temp. Outside Vehicle (℃)","[Clarity]Battery Capacity (LineB) (Ah)","[Clarity]Battery Capacity (total) (Ah)","[Clarity]Distance Traveled since Battery Connected (miles)","[Clarity]HV Battery Voltage (LineA) (V)","[Clarity]HV Battery Voltage (LineB) (V)","[Clarity]HV Total Battery Current (A)","[Clarity]Individual Cell Max SOC (Line A) (%)","[Clarity]Individual Cell Max SOC (Line B) (%)","[Clarity]Individual Cell Min SOC (Line A) (%)","[Clarity]Individual Cell Min SOC (Line B) (%)","[Clarity]Input Voltage of Normal Charger (V)","[Clarity]Odometer (miles)","[Clarity]Output Voltage of Normal Charger (V)","[Clarity]SOC (%)","Altitude (GPS) (feet)","Average speed (mph)","Average speed (GPS) (mph)","Distance travelled (miles)","Distance travelled (total) (miles)","EV Instant Energy Consumption (km/kWh)","EV Instant Energy Consumption [kWh/100km] (mi/kWh)","HV EV Battery Power (kW)","Hybrid/EV battery pack remaining charge (%)","Hybrid/EV Battery System Current (A)","Hybrid/EV Battery System Voltage (V)","OBD Module Voltage (V)","Speed (GPS) (mph)","Vehicle acceleration (g)","Vehicle speed (mph)",Latitude,Longtitude,
12:53:53.569,,,27.49,,,,340.4,,,94.98,,93.83,,,,,,,,,,,,0.354016,,,,,,,,39.56596974,-104.87485184,
12:53:53.730,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:53.817,,,,,,,,,,,,,,,,,,6.47246821945909,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:53:53.938,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:53:54.061,,,,,,,,,,,,,,,,,,,,,,,,,,,340.84375,,,,,39.56596974,-104.87485184,
12:53:54.382,23,13,,54.98,,340.9,,0.96,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:54.689,,,27.49,,,,341.1,,,94.98,,93.83,,,,,,,,,,,,0.327456,,,,,,,,39.56596974,-104.87485184,
12:53:54.854,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:55.031,,,,,,,,,,,,,,,,,,6.41575771256543,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:53:55.175,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:53:55.246,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,340.84375,,,,,39.56596974,-104.87485184,
12:53:55.584,23,13,,54.98,,340.4,,0.96,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:55.961,,,27.49,,,,340.4,,,94.98,,93.83,,,,,,,,,,,,0.326784,,,,,,,,39.56596974,-104.87485184,
12:53:56.199,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:56.302,,,,,,,,,,,,,,,,,,6.35750816605071,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:53:56.359,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:53:56.441,,,,,,,,,,,,,,,,,,,,,,,,,,,340.859375,,,,,39.56596974,-104.87485184,
12:53:56.848,23,13,,54.98,,341.1,,0.86,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:57.210,,,27.49,,,,340.6,,,94.98,,93.83,,,,,,,,,,,,0.292916,,,,,,,,39.56596974,-104.87485184,
12:53:57.404,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:57.495,,,,,,,,,,,,,,,,,,6.30377159687006,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:53:57.559,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:53:57.635,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.859375,,,,,39.56596974,-104.87485184,
12:53:58.019,23,13,,54.98,,340.2,,0.7,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:58.343,,,27.49,,,,340.9,,,94.98,,93.83,,,,,,,,,,,,0.23863,,,,,,,,39.56596974,-104.87485184,
12:53:58.505,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:58.598,,,,,,,,,,,,,,,,,,6.25484923777675,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:53:58.691,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:53:58.846,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,340.859375,,,,,39.56596974,-104.87485184,
12:53:59.236,23,13,,54.98,,340.6,,0.86,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:59.546,,,27.49,,,,340.4,,,94.98,,93.83,,,,,,,,,,,,0.292744,,,,,,,,39.56596974,-104.87485184,
12:53:59.782,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:53:59.960,,,,,,,,,,,,,,,,,,6.19550769742105,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:00.017,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:00.087,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,340.875,,,,,39.56596974,-104.87485184,
12:54:00.403,23,13,,54.98,,341.4,,0.86,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:00.747,,,27.49,,,,340.9,,,94.98,,93.83,,,,,,,,,,,,0.293174,,,,,,,,39.56596974,-104.87485184,
12:54:00.961,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:01.086,,,,,,,,,,,,,,,,,,6.14732279641056,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:01.156,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:01.246,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.875,,,,,39.56596974,-104.87485184,
12:54:01.540,23,13,,54.98,,340.4,,0.96,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:01.909,,,27.49,,,,340.4,,,94.98,,93.83,,,,,,,,,,,,0.326784,,,,,,,,39.56596974,-104.87485184,
12:54:02.099,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:02.190,,,,,,,,,,,,,,,,,,6.10073647943728,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:02.249,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:02.319,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.875,,,,,39.56596974,-104.87485184,
12:54:02.737,23,13,,54.98,,341.4,,0.78,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:03.050,,,27.49,,,,340.6,,,94.98,,93.83,,,,,,,,,,,,0.265668,,,,,,,,39.56596974,-104.87485184,
12:54:03.211,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:03.296,,,,,,,,,,,,,,,,,,6.05480609197253,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:03.356,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:03.426,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.875,,,,,39.56596974,-104.87485184,
12:54:03.804,23,13,,54.98,,340.2,,1.04,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:04.109,,,27.49,,,,340.9,,,94.98,,93.83,,,,,,,,,,,,0.354536,,,,,,,,39.56596974,-104.87485184,
12:54:04.260,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:04.354,,,,,,,,,,,,,,,,,,6.01154548134561,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:04.400,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:04.500,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.875,,,,,39.56596974,-104.87485184,
12:54:04.881,23,13,,54.98,,340.6,,0.86,94.76,,93.86,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:05.175,,,27.49,,,,340.6,,,94.98,,93.83,,,,,,,,,,,,0.292916,,,,,,,,39.56596974,-104.87485184,
12:54:05.332,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:05.465,,,,,,,,,,,,,,,,,,5.96672824774955,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:05.624,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:05.693,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.890625,,,,,39.56596974,-104.87485184,
12:54:06.005,23,13,,54.98,,340.6,,0.78,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:06.313,,,27.49,,,,341.1,,,94.98,,93.83,,,,,,,,,,,,0.266058,,,,,,,,39.56596974,-104.87485184,
12:54:06.608,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:06.740,,,,,,,,,,,,,,,,,,5.91611790401215,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:06.787,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:06.867,,,,,,,,,,,,,,,,,,,,,,,,,,,340.875,,,,,39.56596974,-104.87485184,
12:54:07.237,23,13,,54.98,,340.6,,0.86,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:07.629,,,,,,,0,,,0,,0,,,,,,,,,,,,0,,,,,,,,39.56596974,-104.87485184,
12:54:07.800,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:07.896,,,,,,,,,,,,,,,,,,5.87097883219658,,0.24708092809175,252.266807859376,,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:07.957,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:08.026,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.890625,,,,,39.56596974,-104.87485184,
12:54:08.391,23,13,,54.98,,341.1,,0.86,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:08.729,,,27.49,,,,340.6,,,94.98,,93.82,,,,,,,,,,,,0.292916,,,,,,,,39.56596974,-104.87485184,
12:54:08.929,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:09.026,,,,,,,,,,,,,,,,,,5.82753885773125,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:09.073,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:09.155,,,,,,,,,,,,,,,,,,,,,,,,,,,340.890625,,,,,39.56596974,-104.87485184,
12:54:09.561,23,13,,54.98,,340.4,,0.96,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:09.857,,,27.49,,,,340.9,,,94.98,,93.82,,,,,,,,,,,,0.327264,,,,,,,,39.56596974,-104.87485184,
12:54:10.037,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:10.141,,,,,,,,,,,,,,,,,,5.78524927514527,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:10.202,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:10.295,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.890625,,,,,39.56596974,-104.87485184,
12:54:10.660,23,13,,54.98,,340.6,,0.96,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:10.978,,,27.49,,,,340.4,,,94.98,,93.82,,,,,,,,,,,,0.326784,,,,,,,,39.56596974,-104.87485184,
12:54:11.145,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:11.401,,,,,,,,,,,,,,,,,,5.7382484231522,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:11.490,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:11.549,,,,,,,,,,,,,,,,,,,,,,,,,,,340.890625,,,,,39.56596974,-104.87485184,
12:54:11.844,23,13,,54.98,,340.6,,1.04,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:12.132,,,27.49,,,,340.9,,,94.98,,93.82,,,,,,,,,,,,0.354536,,,,,,,,39.56596974,-104.87485184,
12:54:12.440,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:12.533,,,,,,,,,,,,,,,,,,5.69663748117322,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:12.579,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:12.661,,,,,,,,,,,,,,,,,,,,,,,,,,,340.90625,,,,,39.56596974,-104.87485184,
12:54:12.958,23,13,,54.98,,340.6,,0.86,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:13.316,,,27.49,,,,340.4,,,94.98,,93.82,,,,,,,,,,,,0.292744,,,,,,,,39.56596974,-104.87485184,
12:54:13.484,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:13.586,,,,,,,,,,,,,,,,,,5.65846779440126,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:13.631,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:13.697,,,,,,,,,,,,,,,,,,,,,,,,,,,340.890625,,,,,39.56596974,-104.87485184,
12:54:13.990,23,13,,54.98,,341.1,,0.96,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:14.384,,,27.49,,,,340.6,,,94.98,,93.82,,,,,,,,,,,,0.326976,,,,,,,,39.56596974,-104.87485184,
12:54:14.529,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:14.641,,,,,,,,,,,,,,,,,,5.62077034378878,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:14.697,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:14.767,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,340.890625,,,,,39.56596974,-104.87485184,
12:54:15.155,23,13,,54.98,,340.4,,0.96,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:15.521,,,27.49,,,,340.4,,,94.98,,93.82,,,,,,,,,,,,0.326784,,,,,,,,39.56596974,-104.87485184,
12:54:15.713,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:15.809,,,,,,,,,,,,,,,,,,5.5795727224005,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:15.867,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:15.937,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,340.890625,,,,,39.56596974,-104.87485184,
12:54:16.307,23,13,,54.98,,340.6,,0.96,94.76,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:16.620,,,27.49,,,,340.6,,,94.97,,93.82,,,,,,,,,,,,0.326976,,,,,,,,39.56596974,-104.87485184,
12:54:16.802,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:16.957,,,,,,,,,,,,,,,,,,5.5396850425677,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:17.132,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:17.205,,,,,,,,,,,,,,,,,,,,,,,,,,,340.90625,,,,,39.56596974,-104.87485184,
12:54:17.508,23,13,,54.98,,340.9,,0.78,94.75,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:17.844,,,27.49,,,,340.9,,,94.97,,93.82,,,,,,,,,,,,0.265902,,,,,,,,39.56596974,-104.87485184,
12:54:18.093,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:18.182,,,,,,,,,,,,,,,,,,5.49775122591202,,0.24708092809175,252.266807859376,0,,,,,,,,0,0,39.56596974,-104.87485184,
12:54:18.237,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:18.306,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,340.90625,,,,,39.56596974,-104.87485184,
12:54:18.610,23,13,,54.98,,340.6,,1.2,94.75,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:18.969,,,27.49,,,,340.6,,,94.97,,93.82,,,,,,,,,,,,0.40872,,,,,,,,39.56596974,-104.87485184,
12:54:19.238,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596974,-104.87485184,
12:54:19.348,,,,,,,,,,,,,,,,,,5.46284985368439,,0.2472822393265,252.26700917061,2.44666275200626,1.52028528087688,,,,,,,0.00601728220105561,0.621371192237334,39.56596974,-104.87485184,
12:54:19.395,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596974,-104.87485184,
12:54:19.430,,,,,,,,,,,,,,,,,5816.45753905273,,8.77246555986824,,,,,,,,,,0.715819597457594,,,39.56596965,-104.87485133,
12:54:19.463,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,340.53125,,,,,39.56596965,-104.87485133,
12:54:19.754,23,13,,54.98,,340.6,,9.66,94.75,,93.85,,,,,98,,,,,,,,,,,,,,,,39.56596965,-104.87485133,
12:54:20.154,,,27.49,,,,340.4,,,94.97,,93.82,,,,,,,,,,,,3.288264,,,,,,,,39.56596965,-104.87485133,
12:54:20.340,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56596965,-104.87485133,
12:54:20.444,,,,,,,,,,,,,,,,,5815.89604763672,,8.75069472884008,,,,,,,,,,2.86327838983037,,,39.56596921,-104.87483969,
12:54:20.474,,,,,,,,,,,,,,,,,,5.44241131101955,,0.248059908088154,252.267786839372,1.21644734121105,0.755865100855649,,,,,,,0.0242859391389449,2.48548476894934,39.56596921,-104.87483969,
12:54:20.519,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56596921,-104.87483969,
12:54:20.587,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,340.453125,,,,,39.56596921,-104.87483969,
12:54:20.990,23,13,,54.98,,340.6,,7.02,94.75,,93.84,,,,,98,,,,,,,,,,,,,,,,39.56596921,-104.87483969,
12:54:21.326,,,27.49,,,,340.9,,,94.96,,93.81,,,,,,,,,,,,2.393118,,,,,,,,39.56596921,-104.87483969,
12:54:21.438,,,,,,,,,,,,,,,,,5815.72143261719,,8.73095279941377,,,,,,,,,,3.26592707173178,,,39.56597175,-104.87482419,
12:54:21.505,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56597175,-104.87482419,
12:54:21.598,,,,,,,,,,,,,,,,,,5.42652493011054,,0.249029703942172,252.268756635226,2.08932447125466,1.29824563602798,,,,,,,0.0305154035542721,3.10685596118667,39.56597175,-104.87482419,
12:54:21.647,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56597175,-104.87482419,
12:54:21.748,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,340.53125,,,,,39.56597175,-104.87482419,
12:54:22.148,23,13,,54.98,,339.2,,17.96,94.74,,93.84,,,,,98,,,,,,,,,,,,,,,,39.56597175,-104.87482419,
12:54:22.440,,,,,,,,,,,,,,,,,,,8.71562828027916,,,,,,,,,,4.49624192569626,,,39.56597323,-104.87480274,
12:54:22.495,,,,,,,,,,,,,,,,,5815.86400818359,,,,,,,,,,,,,,,39.56597323,-104.87480274,
12:54:22.497,,,27.49,,,,338.7,,,94.96,,93.81,,,,,,,,,,,,6.083052,,,,,,,,39.56597323,-104.87480274,
12:54:22.665,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56597323,-104.87480274,
12:54:22.809,,,,,,,,,,,,,,,,,,5.43225283087327,,0.251119795032427,252.270846726316,1.64391164172195,1.02147902072841,,,,,,,0.0612134554144661,6.21371192237334,39.56597323,-104.87480274,
12:54:22.969,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56597323,-104.87480274,
12:54:23.051,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,337.8125,,,,,39.56597323,-104.87480274,
12:54:23.338,23,13,,54.98,,337,,58.54,94.73,,93.83,,,,,98,,,,,,,,,,,,,,,,39.56597323,-104.87480274,
12:54:23.437,,,,,,,,,,,,,,,,,5814.45267027344,,8.71373407744432,,,,,,,,,,8.18718702091689,,,39.56597677,-104.8747653,
12:54:23.702,,,27.49,,,,337,,,94.92,,93.77,,,,,,,,,,,,19.72798,,,,,,,,39.56597677,-104.8747653,
12:54:23.938,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56597677,-104.8747653,
12:54:24.035,,,,,,,,,,,,,,,,,,5.46977523419084,,0.254717083689586,252.274444014973,0.861720257218428,0.535447977948072,,,,,,,0.0966944932226533,10.5633102680347,39.56597677,-104.8747653,
12:54:24.082,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56597677,-104.8747653,
12:54:24.152,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,337.453125,,,,,39.56597677,-104.8747653,
12:54:24.437,,,,,,,,,,,,,,,,,5813.94164099609,,8.72458779316152,,,,,,,,,,11.7439155332856,,,39.56598325,-104.87470674,
12:54:24.466,23,13,,54.98,,336.5,,58.88,94.7,,93.8,,,,,98,,,,,,,,,,,,,,,,39.56598325,-104.87470674,
12:54:24.826,,,27.49,,,,336.3,,,94.89,,93.74,,,,,,,,,,,,19.801344,,,,,,,,39.56598325,-104.87470674,
12:54:25.042,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56598325,-104.87470674,
12:54:25.144,,,,,,,,,,,,,,,,,,5.52368641635296,,0.258929861725578,252.278656793009,1.11103569535482,0.69036536105832,,,,,,,0.10917630543941,13.6701662292213,39.56598325,-104.87470674,
12:54:25.190,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56598325,-104.87470674,
12:54:25.256,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,336.703125,,,,,39.56598325,-104.87470674,
12:54:25.437,,,,,,,,,,,,,,,,,5815.48273869141,,8.74534527406299,,,,,,,,,,14.5400858983536,,,39.56598925,-104.87463433,
12:54:25.553,23,13,,54.98,,336.3,,67.44,94.67,,93.77,,,,,98,,,,,,,,,,,,,,,,39.56598925,-104.87463433,
12:54:25.907,,,27.49,,,,335.6,,,94.86,,93.7,,,,,,,,,,,,22.632864,,,,,,,,39.56598925,-104.87463433,
12:54:26.073,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56598925,-104.87463433,
12:54:26.188,,,,,,,,,,,,,,,,,,5.59289403484582,,0.263796418689161,252.283523349973,1.19295551813504,0.741267963259091,,,,,,,0.135755922320517,16.777022190408,39.56598925,-104.87463433,
12:54:26.238,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56598925,-104.87463433,
12:54:26.310,,,,,,,,,,,,,,,,,,,,,,,,,,,336.03125,,,,,39.56598925,-104.87463433,
12:54:26.439,,,,,,,,,,,,,,,,,5814.26844341797,,8.7750800842378,,,,,,,,,,17.0901929726324,,,39.56599793,-104.87455017,
12:54:26.624,23,13,,54.98,,335.3,,77.32,94.63,,93.73,,,,,98,,,,,,,,,,,,,,,,39.56599793,-104.87455017,
12:54:26.988,,,27.49,,,,334.9,,,94.81,,93.66,,,,,,,,,,,,25.894468,,,,,,,,39.56599793,-104.87455017,
12:54:27.142,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56599793,-104.87455017,
12:54:27.248,,,,,,,,,,,,,,,,,,5.67762135775193,,0.269462885343345,252.289189816627,1.19716690066774,0.743884794234815,,,,,,,0.134012311695044,19.2625069593574,39.56599793,-104.87455017,
12:54:27.297,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,39.56599793,-104.87455017,
12:54:27.365,,,,,,,,,,,,,,,,,,,,,,,,,,83,335.46875,,,,,39.56599793,-104.87455017,
12:54:27.437,,,,,,,,,,,,,,,,,5815.69419908203,,8.81272962639594,,,,,,,,,,19.416607697691,,,39.56600521,-104.87445254,
12:54:27.784,23,13,,54.98,,334.9,,84.58,94.55,,93.65,,,,,98,,,,,,,,,,,,,,,,39.56600521,-104.87445254,
12:54:28.225,,,27.49,,,,334.6,,,94.77,,93.62,,,,,,,,,,,,28.300468,,,,,,,,39.56600521,-104.87445254,
12:54:28.435,,,,,,,,,,,,,,,,,5817.7439230957,,8.85878329125366,,,,,,,,,,21.8772363389656,,,39.56601344,-104.87433957,
12:54:28.526,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56601344,-104.87433957,
12:54:28.676,,,,,,,,,,,,,,,,,,5.81601463106288,,0.278338849090064,252.298065780374,1.2720637694048,0.790423536458832,,,,,,,0.115958865804358,22.369362920544,39.56601344,-104.87433957,
12:54:28.736,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,39.56601344,-104.87433957,
12:54:28.808,,,,,,,,,,,,,,,,,,,,,,,,,,,334.65625,,,,,39.56601344,-104.87433957,
12:54:29.121,23,13,,54.98,,334.1,,92.28,94.5,,93.6,,,,,97,,,,,,,,,,,,,,,,39.56601344,-104.87433957,
12:54:29.435,,,,,,,,,,,,,,,,,5819.33548292969,,8.91230327980252,,,,,,,,,,24.0694350144995,,,39.56602297,-104.87421875,
12:54:29.444,,,27.49,,,,333.7,,,94.72,,93.57,,,,,,,,,,,,30.793836,,,,,,,,39.56602297,-104.87421875,
12:54:29.766,,,,,,,,,,,,,,69341,,,,,,,,,,,,,,,,,,39.56602297,-104.87421875,
12:54:29.858,,,,,,,,,,,,,,,,,,5.9499512159507,,0.286701865187168,252.306428796471,1.33143529114073,0.827315278291409,,,,,,,0.114180178739969,25.4762188817307,39.56602297,-104.87421875,
12:54:29.918,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,39.56602297,-104.87421875,
12:54:29.987,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,334.09375,,,,,39.56602297,-104.87421875,
12:54:30.288,23,13,,54.98,,333.2,,99.96,94.45,,93.55,,,,,97,,,,,,,,,,,,,,,,39.56602297,-104.87421875,
